run_id,scene,position,code
run01,task1,1,HYPO
run01,task1,2,HYPO
run01,task1,3,HYPO
run01,task1,4,HYPO
run01,task1,5,EVAL
run01,task1,6,HYPO
run01,task1,7,EVAL
run01,task1,8,EVAL
run01,task1,9,DEC
run01,task1,10,HYPO
run01,task1,11,HYPO
run01,task1,12,EVAL
run01,task1,13,HYPO
run01,task1,14,HYPO
run01,task1,15,EVAL
run01,task1,16,HYPO
run01,task1,17,HYPO
run01,task1,18,PROC
run02,task1,1,PROC
run02,task1,2,PROC
run02,task1,3,PROC
run02,task1,4,HYPO
run02,task1,5,EVAL
run02,task1,6,HYPO
run02,task1,7,EVAL
run02,task1,8,HYPO
run02,task1,9,EVAL
run02,task1,10,HYPO
run02,task1,11,HYPO
run02,task1,12,HYPO
run02,task1,13,HYPO
run02,task1,14,HYPO
run03,task1,1,PROC
run03,task1,2,EVAL
run03,task1,3,HYPO
run03,task1,4,PROC
run03,task1,5,EVAL
run03,task1,6,HYPO
run03,task1,7,HYPO
run03,task1,8,EVAL
run03,task1,9,HYPO
run03,task1,10,EVAL
run03,task1,11,EVAL
run03,task1,12,HYPO
run03,task1,13,HYPO
run03,task1,14,EVAL
run03,task1,15,HYPO
run04,task1,1,PROC
run04,task1,2,HYPO
run04,task1,3,HYPO
run04,task1,4,HYPO
run04,task1,5,DEC
run04,task1,6,HYPO
run04,task1,7,HYPO
run04,task1,8,EVAL
run04,task1,9,HYPO
run04,task1,10,DEC
run04,task1,11,HYPO
run04,task1,12,EVAL
run05,task1,1,HYPO
run05,task1,2,EVAL
run05,task1,3,HYPO
run05,task1,4,HYPO
run05,task1,5,HYPO
run05,task1,6,EVAL
run05,task1,7,HYPO
run05,task1,8,EVAL
run05,task1,9,HYPO
run05,task1,10,EVAL
run05,task1,11,HYPO
run05,task1,12,DEC
run05,task1,13,HYPO
run05,task1,14,EVAL
run05,task1,15,HYPO
run05,task1,16,DEC
run06,task1,1,PROC
run06,task1,2,HYPO
run06,task1,3,HYPO
run06,task1,4,EVAL
run06,task1,5,EVAL
run06,task1,6,HYPO
run06,task1,7,EVAL
run06,task1,8,DEC
run06,task1,9,EVAL
run06,task1,10,HYPO
run06,task1,11,EVAL
run06,task1,12,HYPO
run06,task1,13,EVAL
run06,task1,14,HYPO
run06,task1,15,EVAL
run06,task1,16,HYPO
run06,task1,17,PROC
run06,task1,18,DEC
run07,task1,1,HYPO
run07,task1,2,EVAL
run07,task1,3,HYPO
run07,task1,4,HYPO
run07,task1,5,HYPO
run07,task1,6,HYPO
