run_id,scene,position,code
run01,task4,1,HYPO
run01,task4,2,HYPO
run01,task4,3,HYPO
run01,task4,4,EVAL
run01,task4,5,HYPO
run01,task4,6,HYPO
run01,task4,7,HYPO
run01,task4,8,EVAL
run01,task4,9,EVAL
run01,task4,10,EVAL
run01,task4,11,EVAL
run01,task4,12,EVAL
run01,task4,13,EVAL
run01,task4,14,EVAL
run01,task4,15,EVAL
run01,task4,16,EVAL
run01,task4,17,EVAL
run01,task4,18,RUL
run02,task4,1,HYPO
run02,task4,2,DEC
run02,task4,3,HYPO
run02,task4,4,EVAL
run02,task4,5,HYPO
run02,task4,6,HYPO
run02,task4,7,EVAL
run02,task4,8,HYPO
run02,task4,9,EVAL
run02,task4,10,HYPO
run02,task4,11,EVAL
run02,task4,12,HYPO
run02,task4,13,EVAL
run02,task4,14,EVAL
run02,task4,15,HYPO
run02,task4,16,EVAL
run02,task4,17,DEC
run03,task4,1,PROC
run03,task4,2,HYPO
run03,task4,3,DEC
run03,task4,4,HYPO
run03,task4,5,EVAL
run03,task4,6,EVAL
run03,task4,7,EVAL
run03,task4,8,EVAL
run03,task4,9,EVAL
run03,task4,10,EVAL
run03,task4,11,HYPO
run03,task4,12,EVAL
run03,task4,13,EVAL
run03,task4,14,EVAL
run04,task4,1,HYPO
run04,task4,2,EVAL
run04,task4,3,HYPO
run04,task4,4,DEC
run04,task4,5,HYPO
run04,task4,6,EVAL
run04,task4,7,EVAL
run04,task4,8,HYPO
run04,task4,9,HYPO
run04,task4,10,EVAL
run04,task4,11,EVAL
run04,task4,12,HYPO
run04,task4,13,EVAL
run04,task4,14,EVAL
run05,task4,1,PROC
run05,task4,2,PROC
run05,task4,3,HYPO
run05,task4,4,EVAL
run05,task4,5,PROC
run05,task4,6,EVAL
run05,task4,7,EVAL
run05,task4,8,HYPO
run05,task4,9,HYPO
run05,task4,10,EVAL
run05,task4,11,HYPO
run05,task4,12,HYPO
run05,task4,13,HYPO
run05,task4,14,EVAL
run05,task4,15,HYPO
run05,task4,16,HYPO
