run_id,scene,position,code
run01,task3,1,PROC
run01,task3,2,EVAL
run01,task3,3,HYPO
run01,task3,4,EVAL
run01,task3,5,HYPO
run01,task3,6,HYPO
run01,task3,7,HYPO
run01,task3,8,EVAL
run01,task3,9,EVAL
run01,task3,10,EVAL
run01,task3,11,EVAL
run02,task3,1,HYPO
run02,task3,2,EVAL
run02,task3,3,EVAL
run02,task3,4,EVAL
run02,task3,5,EVAL
run02,task3,6,EVAL
run02,task3,7,EVAL
run02,task3,8,EVAL
run02,task3,9,EVAL
run02,task3,10,EVAL
run02,task3,11,EVAL
run02,task3,12,EVAL
run02,task3,13,EVAL
run02,task3,14,EVAL
run02,task3,15,EVAL
run03,task3,1,PROC
run03,task3,2,HYPO
run03,task3,3,EVAL
run03,task3,4,HYPO
run03,task3,5,EVAL
run03,task3,6,EVAL
run03,task3,7,EVAL
run03,task3,8,EVAL
run03,task3,9,HYPO
run03,task3,10,EVAL
run03,task3,11,EVAL
run04,task3,1,PROC
run04,task3,2,PROC
run04,task3,3,EVAL
run04,task3,4,HYPO
run04,task3,5,EVAL
run04,task3,6,EVAL
run04,task3,7,EVAL
run04,task3,8,HYPO
run04,task3,9,HYPO
run04,task3,10,EVAL
run04,task3,11,EVAL
run04,task3,12,EVAL
run04,task3,13,EVAL
run04,task3,14,RUL
run05,task3,1,PROC
run05,task3,2,PROC
run05,task3,3,HYPO
run05,task3,4,HYPO
run05,task3,5,HYPO
run05,task3,6,EVAL
run05,task3,7,EVAL
run05,task3,8,DEC
run05,task3,9,HYPO
run05,task3,10,EVAL
run05,task3,11,EVAL
run05,task3,12,EVAL
run05,task3,13,EVAL
run06,task3,1,PROC
run06,task3,2,PROC
run06,task3,3,PROC
run06,task3,4,HYPO
run06,task3,5,EVAL
run06,task3,6,EVAL
run06,task3,7,EVAL
run06,task3,8,EVAL
run06,task3,9,EVAL
run06,task3,10,EVAL
run06,task3,11,DEC
run07,task3,1,HYPO
run07,task3,2,EVAL
run07,task3,3,HYPO
run07,task3,4,EVAL
run07,task3,5,EVAL
run07,task3,6,RUL
run07,task3,7,EVAL
run07,task3,8,EVAL
run07,task3,9,EVAL
run07,task3,10,EVAL
run07,task3,11,EVAL
run07,task3,12,EVAL
run08,task3,1,HYPO
run08,task3,2,EVAL
run08,task3,3,PROC
run08,task3,4,EVAL
run08,task3,5,HYPO
run08,task3,6,PROC
run08,task3,7,HYPO
run08,task3,8,EVAL
run08,task3,9,HYPO
run08,task3,10,RUL
run09,task3,1,PROC
run09,task3,2,PROC
