run_id,scene,position,code
run01,task5,1,HYPO
run01,task5,2,EVAL
run01,task5,3,HYPO
run01,task5,4,EVAL
run01,task5,5,EVAL
run01,task5,6,EVAL
run01,task5,7,EVAL
run01,task5,8,HYPO
run01,task5,9,HYPO
run01,task5,10,EVAL
run01,task5,11,EVAL
run01,task5,12,EVAL
run01,task5,13,EVAL
run01,task5,14,EVAL
run01,task5,15,EVAL
run02,task5,1,HYPO
run02,task5,2,EVAL
run02,task5,3,PROC
run02,task5,4,HYPO
run02,task5,5,HYPO
run02,task5,6,EVAL
run02,task5,7,EVAL
run02,task5,8,EVAL
run02,task5,9,EVAL
run02,task5,10,EVAL
run02,task5,11,HYPO
run02,task5,12,EVAL
run02,task5,13,EVAL
run03,task5,1,PROC
run03,task5,2,PROC
run03,task5,3,EVAL
run03,task5,4,PROC
run03,task5,5,HYPO
run03,task5,6,HYPO
run03,task5,7,HYPO
run03,task5,8,EVAL
run03,task5,9,EVAL
run03,task5,10,HYPO
run03,task5,11,HYPO
run03,task5,12,EVAL
run03,task5,13,DEC
run03,task5,14,EVAL
run03,task5,15,RUL
run04,task5,1,PROC
run04,task5,2,EVAL
run04,task5,3,HYPO
run04,task5,4,HYPO
run04,task5,5,EVAL
run04,task5,6,EVAL
run04,task5,7,EVAL
run04,task5,8,HYPO
run04,task5,9,EVAL
run04,task5,10,EVAL
run04,task5,11,EVAL
run04,task5,12,HYPO
run04,task5,13,EVAL
run04,task5,14,EVAL
run05,task5,1,PROC
run05,task5,2,EVAL
run05,task5,3,HYPO
run05,task5,4,EVAL
run05,task5,5,EVAL
run05,task5,6,EVAL
run05,task5,7,EVAL
run05,task5,8,EVAL
run05,task5,9,HYPO
run05,task5,10,EVAL
run05,task5,11,EVAL
run05,task5,12,EVAL
run05,task5,13,EVAL
run05,task5,14,EVAL
run05,task5,15,EVAL
run05,task5,16,EVAL
run05,task5,17,EVAL
run06,task5,1,EVAL
run06,task5,2,HYPO
run06,task5,3,HYPO
run06,task5,4,EVAL
run06,task5,5,META
run06,task5,6,EVAL
run06,task5,7,EVAL
run06,task5,8,EVAL
run06,task5,9,DEC
run06,task5,10,EVAL
run06,task5,11,EVAL
run06,task5,12,EVAL
run06,task5,13,EVAL
run07,task5,1,PROC
run07,task5,2,EVAL
run07,task5,3,EVAL
run07,task5,4,HYPO
run07,task5,5,EVAL
run07,task5,6,HYPO
run07,task5,7,HYPO
run07,task5,8,EVAL
run07,task5,9,EVAL
run07,task5,10,EVAL
run07,task5,11,DEC
run07,task5,12,HYPO
run07,task5,13,DEC
run08,task5,1,PROC
run08,task5,2,EVAL
run08,task5,3,EVAL
run08,task5,4,HYPO
run08,task5,5,EVAL
run08,task5,6,EVAL
run08,task5,7,EVAL
run08,task5,8,DEC
run08,task5,9,EVAL
run08,task5,10,HYPO
run08,task5,11,EVAL
run08,task5,12,EVAL
run08,task5,13,EVAL
run08,task5,14,EVAL
run08,task5,15,EVAL
run08,task5,16,EVAL
run08,task5,17,EVAL
run08,task5,18,HYPO
run08,task5,19,HYPO
run09,task5,1,HYPO
run09,task5,2,EVAL
run09,task5,3,PROC
run09,task5,4,HYPO
run09,task5,5,EVAL
run09,task5,6,DEC
run09,task5,7,HYPO
run09,task5,8,HYPO
run09,task5,9,HYPO
run09,task5,10,EVAL
run09,task5,11,HYPO
run09,task5,12,DEC
run09,task5,13,EVAL
run09,task5,14,HYPO
run09,task5,15,EVAL
run10,task5,1,PROC
run10,task5,2,EVAL
run10,task5,3,EVAL
run10,task5,4,HYPO
run10,task5,5,EVAL
run10,task5,6,EVAL
run10,task5,7,EVAL
run10,task5,8,EVAL
run10,task5,9,EVAL
run10,task5,10,EVAL
run10,task5,11,EVAL
run10,task5,12,EVAL
run10,task5,13,EVAL
run10,task5,14,EVAL
run10,task5,15,EVAL
run10,task5,16,EVAL
run10,task5,17,EVAL
run10,task5,18,EVAL
run10,task5,19,RUL
run11,task5,1,HYPO
run11,task5,2,EVAL
run11,task5,3,EVAL
run11,task5,4,EVAL
run11,task5,5,EVAL
run11,task5,6,EVAL
run11,task5,7,EVAL
run11,task5,8,EVAL
run11,task5,9,EVAL
run11,task5,10,EVAL
run11,task5,11,EVAL
run11,task5,12,EVAL
run11,task5,13,EVAL
run11,task5,14,EVAL
run12,task5,1,HYPO
run12,task5,2,EVAL
run12,task5,3,HYPO
run12,task5,4,HYPO
run12,task5,5,HYPO
run12,task5,6,EVAL
