run_id,scene,position,code
run01,task3,1,PROC
run01,task3,2,HYPO
run01,task3,3,HYPO
run01,task3,4,EVAL
run01,task3,5,HYPO
run01,task3,6,EVAL
run01,task3,7,EVAL
run01,task3,8,EVAL
run01,task3,9,EVAL
run01,task3,10,HYPO
run01,task3,11,HYPO
run01,task3,12,EVAL
run01,task3,13,EVAL
run03,task3,1,PROC
run03,task3,2,HYPO
run03,task3,3,EVAL
run03,task3,4,HYPO
run03,task3,5,HYPO
run03,task3,6,EVAL
run03,task3,7,HYPO
run03,task3,8,EVAL
run03,task3,9,HYPO
run03,task3,10,EVAL
run03,task3,11,EVAL
run03,task3,12,HYPO
run03,task3,13,EVAL
run04,task3,1,PROC
run04,task3,2,HYPO
run04,task3,3,EVAL
run04,task3,4,EVAL
run04,task3,5,EVAL
run04,task3,6,EVAL
run04,task3,7,EVAL
run04,task3,8,EVAL
run04,task3,9,EVAL
run04,task3,10,EVAL
run04,task3,11,EVAL
run04,task3,12,DEC
run05,task3,1,HYPO
run05,task3,2,HYPO
run05,task3,3,EVAL
run05,task3,4,EVAL
run05,task3,5,EVAL
run05,task3,6,EVAL
run05,task3,7,EVAL
run05,task3,8,DEC
run05,task3,9,HYPO
run05,task3,10,EVAL
run05,task3,11,EVAL
run06,task3,1,EVAL
run06,task3,2,EVAL
run06,task3,3,EVAL
run06,task3,4,EVAL
run06,task3,5,EVAL
run06,task3,6,EVAL
run06,task3,7,EVAL
run06,task3,8,EVAL
run06,task3,9,EVAL
run06,task3,10,EVAL
run06,task3,11,RUL
run06,task3,12,EVAL
run06,task3,13,EVAL
run06,task3,14,EVAL
run06,task3,15,EVAL
run06,task3,16,EVAL
run06,task3,17,EVAL
run07,task3,1,HYPO
run07,task3,2,HYPO
run07,task3,3,PROC
run07,task3,4,HYPO
run07,task3,5,EVAL
run07,task3,6,EVAL
run07,task3,7,EVAL
run07,task3,8,EVAL
run07,task3,9,EVAL
run07,task3,10,EVAL
run07,task3,11,HYPO
run07,task3,12,EVAL
run07,task3,13,EVAL
run07,task3,14,HYPO
run07,task3,15,EVAL
run07,task3,16,EVAL
run08,task3,1,PROC
run08,task3,2,EVAL
run08,task3,3,HYPO
run08,task3,4,HYPO
run08,task3,5,HYPO
run08,task3,6,EVAL
run08,task3,7,EVAL
run08,task3,8,EVAL
run08,task3,9,EVAL
run08,task3,10,EVAL
run08,task3,11,DEC
run08,task3,12,EVAL
run08,task3,13,EVAL
run08,task3,14,EVAL
run09,task3,1,HYPO
run09,task3,2,EVAL
run09,task3,3,HYPO
run09,task3,4,HYPO
run09,task3,5,EVAL
run09,task3,6,PROC
run09,task3,7,HYPO
run09,task3,8,EVAL
run09,task3,9,EVAL
run09,task3,10,EVAL
run09,task3,11,EVAL
run10,task3,1,PROC
run10,task3,2,EVAL
run10,task3,3,EVAL
run10,task3,4,EVAL
run10,task3,5,EVAL
run10,task3,6,EVAL
run10,task3,7,EVAL
run10,task3,8,EVAL
run10,task3,9,EVAL
run10,task3,10,RUL
run10,task3,11,EVAL
run10,task3,12,EVAL
run11,task3,1,PROC
run11,task3,2,HYPO
run11,task3,3,PROC
run11,task3,4,HYPO
run11,task3,5,PROC
run11,task3,6,HYPO
run11,task3,7,PROC
run11,task3,8,EVAL
run11,task3,9,PROC
run11,task3,10,EVAL
