run_id,scene,position,code
run01,task5,1,HYPO
run01,task5,2,EVAL
run01,task5,3,HYPO
run01,task5,4,EVAL
run01,task5,5,EVAL
run01,task5,6,HYPO
run01,task5,7,HYPO
run01,task5,8,HYPO
run01,task5,9,HYPO
run01,task5,10,HYPO
run01,task5,11,EVAL
run01,task5,12,HYPO
run01,task5,13,DEC
run01,task5,14,HYPO
run02,task5,1,PROC
run02,task5,2,PROC
run02,task5,3,PROC
run02,task5,4,PROC
run02,task5,5,DEC
run02,task5,6,HYPO
run02,task5,7,DEC
run02,task5,8,HYPO
run02,task5,9,EVAL
run02,task5,10,EVAL
run02,task5,11,HYPO
run02,task5,12,HYPO
run02,task5,13,RUL
run03,task5,1,PROC
run03,task5,2,EVAL
run03,task5,3,HYPO
run03,task5,4,PROC
run03,task5,5,EVAL
run03,task5,6,PROC
run03,task5,7,DEC
run03,task5,8,META
run03,task5,9,HYPO
run03,task5,10,HYPO
run03,task5,11,EVAL
run03,task5,12,HYPO
run03,task5,13,RUL
run03,task5,14,HYPO
run03,task5,15,EVAL
run03,task5,16,HYPO
run03,task5,17,HYPO
run03,task5,18,HYPO
run04,task5,1,HYPO
run04,task5,2,EVAL
run04,task5,3,EVAL
run04,task5,4,EVAL
run04,task5,5,EVAL
run04,task5,6,EVAL
run04,task5,7,EVAL
run04,task5,8,DEC
run04,task5,9,EVAL
run04,task5,10,PROC
run04,task5,11,EVAL
run04,task5,12,DEC
run04,task5,13,EVAL
run04,task5,14,HYPO
run04,task5,15,EVAL
run04,task5,16,DEC
run04,task5,17,EVAL
run04,task5,18,EVAL
run04,task5,19,EVAL
run05,task5,1,EVAL
run05,task5,2,EVAL
run05,task5,3,EVAL
run05,task5,4,HYPO
run05,task5,5,EVAL
run05,task5,6,HYPO
run05,task5,7,HYPO
run05,task5,8,EVAL
run05,task5,9,EVAL
run05,task5,10,DEC
run05,task5,11,DEC
run05,task5,12,EVAL
run05,task5,13,HYPO
run05,task5,14,EVAL
run05,task5,15,EVAL
run06,task5,1,PROC
run06,task5,2,HYPO
run06,task5,3,EVAL
run06,task5,4,HYPO
run06,task5,5,HYPO
run06,task5,6,HYPO
run06,task5,7,HYPO
run06,task5,8,EVAL
run06,task5,9,HYPO
run06,task5,10,EVAL
run06,task5,11,EVAL
run06,task5,12,EVAL
run06,task5,13,RUL
run06,task5,14,HYPO
run06,task5,15,DEC
run07,task5,1,PROC
run07,task5,2,HYPO
run07,task5,3,EVAL
run07,task5,4,HYPO
run07,task5,5,EVAL
run07,task5,6,EVAL
run07,task5,7,HYPO
run07,task5,8,HYPO
run07,task5,9,HYPO
run07,task5,10,EVAL
run07,task5,11,EVAL
run07,task5,12,HYPO
run07,task5,13,EVAL
run07,task5,14,EVAL
run07,task5,15,HYPO
run07,task5,16,EVAL
run08,task5,1,HYPO
run08,task5,2,DEC
run08,task5,3,HYPO
run08,task5,4,EVAL
run08,task5,5,EVAL
run08,task5,6,EVAL
run08,task5,7,EVAL
run08,task5,8,EVAL
run08,task5,9,DEC
run08,task5,10,EVAL
run08,task5,11,META
run08,task5,12,HYPO
run08,task5,13,EVAL
run08,task5,14,EVAL
run08,task5,15,EVAL
run08,task5,16,EVAL
run08,task5,17,EVAL
run09,task5,1,PROC
run09,task5,2,DEC
run09,task5,3,PROC
run09,task5,4,PROC
run09,task5,5,HYPO
run09,task5,6,PROC
run09,task5,7,PROC
run09,task5,8,HYPO
run09,task5,9,EVAL
run09,task5,10,EVAL
run09,task5,11,EVAL
run09,task5,12,HYPO
run09,task5,13,EVAL
run09,task5,14,EVAL
run09,task5,15,EVAL
run09,task5,16,HYPO
run09,task5,17,EVAL
run10,task5,1,HYPO
run10,task5,2,EVAL
run10,task5,3,EVAL
run10,task5,4,EVAL
run10,task5,5,RUL
run10,task5,6,HYPO
run10,task5,7,EVAL
run10,task5,8,EVAL
run10,task5,9,RUL
run10,task5,10,EVAL
run10,task5,11,EVAL
run10,task5,12,EVAL
run10,task5,13,EVAL
run10,task5,14,EVAL
run11,task5,1,PROC
run11,task5,2,HYPO
run11,task5,3,EVAL
run11,task5,4,EVAL
run11,task5,5,EVAL
run11,task5,6,EVAL
run11,task5,7,EVAL
run11,task5,8,EVAL
run11,task5,9,HYPO
run11,task5,10,EVAL
run11,task5,11,EVAL
run11,task5,12,EVAL
run11,task5,13,HYPO
run11,task5,14,EVAL
run11,task5,15,EVAL
run11,task5,16,EVAL
