run_id,scene,position,code
run01,task2,1,PROC
run01,task2,2,EVAL
run01,task2,3,EVAL
run01,task2,4,EVAL
run01,task2,5,EVAL
run01,task2,6,EVAL
run01,task2,7,EVAL
run01,task2,8,HYPO
run01,task2,9,EVAL
run01,task2,10,EVAL
run01,task2,11,RUL
run01,task2,12,EVAL
run01,task2,13,EVAL
run01,task2,14,EVAL
run01,task2,15,EVAL
run01,task2,16,HYPO
run01,task2,17,EVAL
run01,task2,18,HYPO
run02,task2,1,PROC
run02,task2,2,EVAL
run02,task2,3,HYPO
run02,task2,4,HYPO
run02,task2,5,EVAL
run02,task2,6,EVAL
run02,task2,7,EVAL
run02,task2,8,EVAL
run02,task2,9,HYPO
run02,task2,10,EVAL
run02,task2,11,EVAL
run02,task2,12,EVAL
run02,task2,13,EVAL
run02,task2,14,EVAL
run02,task2,15,EVAL
run02,task2,16,EVAL
run03,task2,1,PROC
run03,task2,2,EVAL
run03,task2,3,EVAL
run03,task2,4,EVAL
run03,task2,5,RUL
run03,task2,6,HYPO
run03,task2,7,EVAL
run03,task2,8,EVAL
run03,task2,9,EVAL
run03,task2,10,EVAL
run03,task2,11,HYPO
run03,task2,12,EVAL
run03,task2,13,DEC
run03,task2,14,HYPO
run03,task2,15,HYPO
run03,task2,16,EVAL
run03,task2,17,DEC
run04,task2,1,PROC
run04,task2,2,EVAL
run04,task2,3,EVAL
run04,task2,4,EVAL
run04,task2,5,EVAL
run04,task2,6,EVAL
run04,task2,7,EVAL
run04,task2,8,EVAL
run04,task2,9,HYPO
run04,task2,10,EVAL
run04,task2,11,EVAL
run04,task2,12,EVAL
run04,task2,13,HYPO
run05,task2,1,PROC
run05,task2,2,EVAL
run05,task2,3,EVAL
run05,task2,4,HYPO
run05,task2,5,EVAL
run05,task2,6,EVAL
run05,task2,7,EVAL
run05,task2,8,EVAL
run05,task2,9,EVAL
run05,task2,10,EVAL
run05,task2,11,EVAL
run05,task2,12,EVAL
run05,task2,13,RUL
run06,task2,1,HYPO
run06,task2,2,DEC
run06,task2,3,HYPO
run06,task2,4,EVAL
run06,task2,5,EVAL
run06,task2,6,EVAL
run06,task2,7,EVAL
run06,task2,8,HYPO
run06,task2,9,RUL
run06,task2,10,EVAL
run06,task2,11,EVAL
run06,task2,12,EVAL
run06,task2,13,EVAL
run06,task2,14,EVAL
run06,task2,15,EVAL
run06,task2,16,EVAL
run06,task2,17,EVAL
run06,task2,18,HYPO
run06,task2,19,EVAL
run07,task2,1,HYPO
run07,task2,2,HYPO
run07,task2,3,HYPO
run07,task2,4,EVAL
run07,task2,5,EVAL
run07,task2,6,HYPO
run07,task2,7,HYPO
run07,task2,8,EVAL
run07,task2,9,EVAL
run07,task2,10,EVAL
run07,task2,11,EVAL
run07,task2,12,EVAL
run07,task2,13,DEC
run08,task2,1,HYPO
run08,task2,2,DEC
run08,task2,3,HYPO
run08,task2,4,EVAL
run08,task2,5,HYPO
run08,task2,6,EVAL
run08,task2,7,EVAL
run08,task2,8,EVAL
run08,task2,9,HYPO
run08,task2,10,DEC
run08,task2,11,EVAL
run08,task2,12,RUL
run08,task2,13,EVAL
run08,task2,14,EVAL
run08,task2,15,EVAL
run08,task2,16,RUL
run09,task2,1,HYPO
run09,task2,2,EVAL
run09,task2,3,EVAL
run09,task2,4,EVAL
run09,task2,5,HYPO
run09,task2,6,EVAL
run09,task2,7,EVAL
run09,task2,8,EVAL
run09,task2,9,EVAL
run09,task2,10,EVAL
run09,task2,11,HYPO
run09,task2,12,HYPO
run09,task2,13,EVAL
run09,task2,14,HYPO
run09,task2,15,DEC
run09,task2,16,EVAL
run09,task2,17,EVAL
run09,task2,18,RUL
run10,task2,1,HYPO
run10,task2,2,HYPO
run10,task2,3,DEC
run10,task2,4,DEC
run10,task2,5,HYPO
run10,task2,6,HYPO
run10,task2,7,HYPO
run10,task2,8,HYPO
run10,task2,9,HYPO
run10,task2,10,EVAL
run10,task2,11,EVAL
run10,task2,12,EVAL
run10,task2,13,EVAL
run10,task2,14,EVAL
run10,task2,15,EVAL
run10,task2,16,EVAL
run10,task2,17,HYPO
