run_id,scene,position,code
run01,task1,1,PROC
run01,task1,2,HYPO
run01,task1,3,HYPO
run01,task1,4,EVAL
run01,task1,5,EVAL
run01,task1,6,EVAL
run01,task1,7,HYPO
run01,task1,8,EVAL
run01,task1,9,HYPO
run01,task1,10,EVAL
run01,task1,11,HYPO
run01,task1,12,EVAL
run01,task1,13,EVAL
run01,task1,14,EVAL
run01,task1,15,EVAL
run01,task1,16,EVAL
run01,task1,17,HYPO
run01,task1,18,EVAL
run02,task1,1,HYPO
run02,task1,2,HYPO
run02,task1,3,HYPO
run02,task1,4,EVAL
run02,task1,5,EVAL
run02,task1,6,HYPO
run02,task1,7,HYPO
run02,task1,8,HYPO
run02,task1,9,EVAL
run02,task1,10,EVAL
run02,task1,11,EVAL
run02,task1,12,HYPO
run02,task1,13,HYPO
run02,task1,14,DEC
run03,task1,1,PROC
run03,task1,2,EVAL
run03,task1,3,EVAL
run03,task1,4,EVAL
run03,task1,5,HYPO
run03,task1,6,DEC
run03,task1,7,HYPO
run03,task1,8,HYPO
run03,task1,9,EVAL
run03,task1,10,EVAL
run03,task1,11,EVAL
run03,task1,12,HYPO
run03,task1,13,RUL
run03,task1,14,EVAL
run03,task1,15,HYPO
run03,task1,16,EVAL
run03,task1,17,EVAL
run03,task1,18,EVAL
run04,task1,1,HYPO
run04,task1,2,EVAL
run04,task1,3,HYPO
run04,task1,4,HYPO
run04,task1,5,HYPO
run04,task1,6,HYPO
run04,task1,7,HYPO
run04,task1,8,HYPO
run04,task1,9,EVAL
run04,task1,10,HYPO
run04,task1,11,EVAL
run04,task1,12,EVAL
run04,task1,13,HYPO
run04,task1,14,EVAL
run04,task1,15,HYPO
run05,task1,1,HYPO
run05,task1,2,EVAL
run05,task1,3,HYPO
run05,task1,4,EVAL
run05,task1,5,HYPO
run05,task1,6,HYPO
run05,task1,7,HYPO
run05,task1,8,DEC
run05,task1,9,EVAL
run05,task1,10,EVAL
run05,task1,11,HYPO
run05,task1,12,EVAL
run05,task1,13,EVAL
run05,task1,14,HYPO
run05,task1,15,EVAL
