run_id,scene,position,code
run01,task5,1,HYPO
run01,task5,2,EVAL
run01,task5,3,HYPO
run01,task5,4,HYPO
run01,task5,5,DEC
run01,task5,6,HYPO
run01,task5,7,EVAL
run01,task5,8,EVAL
run01,task5,9,HYPO
run01,task5,10,EVAL
run01,task5,11,HYPO
run01,task5,12,EVAL
run01,task5,13,HYPO
run01,task5,14,EVAL
run01,task5,15,EVAL
run01,task5,16,EVAL
run01,task5,17,EVAL
run01,task5,18,EVAL
run01,task5,19,DEC
run02,task5,1,HYPO
run02,task5,2,EVAL
run02,task5,3,EVAL
run02,task5,4,HYPO
run02,task5,5,EVAL
run02,task5,6,EVAL
run02,task5,7,EVAL
run02,task5,8,EVAL
run02,task5,9,HYPO
run02,task5,10,EVAL
run02,task5,11,HYPO
run02,task5,12,EVAL
run02,task5,13,HYPO
run02,task5,14,EVAL
run02,task5,15,EVAL
run02,task5,16,EVAL
run02,task5,17,EVAL
run02,task5,18,EVAL
run03,task5,1,HYPO
run03,task5,2,EVAL
run03,task5,3,EVAL
run03,task5,4,HYPO
run03,task5,5,EVAL
run03,task5,6,EVAL
run03,task5,7,EVAL
run03,task5,8,EVAL
run03,task5,9,HYPO
run03,task5,10,EVAL
run03,task5,11,EVAL
run03,task5,12,HYPO
run03,task5,13,HYPO
run03,task5,14,EVAL
run03,task5,15,EVAL
run03,task5,16,EVAL
run03,task5,17,EVAL
run03,task5,18,EVAL
run03,task5,19,RUL
run04,task5,1,EVAL
run04,task5,2,HYPO
run04,task5,3,EVAL
run04,task5,4,HYPO
run04,task5,5,EVAL
run04,task5,6,HYPO
run04,task5,7,EVAL
run04,task5,8,EVAL
run04,task5,9,EVAL
run04,task5,10,EVAL
run04,task5,11,EVAL
run04,task5,12,EVAL
run04,task5,13,EVAL
run04,task5,14,EVAL
run04,task5,15,EVAL
run04,task5,16,DEC
run05,task5,1,HYPO
run05,task5,2,PROC
run05,task5,3,PROC
run05,task5,4,HYPO
run05,task5,5,EVAL
run05,task5,6,EVAL
run05,task5,7,EVAL
run05,task5,8,EVAL
run05,task5,9,HYPO
run05,task5,10,EVAL
run05,task5,11,EVAL
run05,task5,12,EVAL
run05,task5,13,DEC
run06,task5,1,PROC
run06,task5,2,HYPO
run06,task5,3,HYPO
run06,task5,4,EVAL
run06,task5,5,EVAL
run06,task5,6,EVAL
run06,task5,7,EVAL
run06,task5,8,EVAL
run06,task5,9,EVAL
run06,task5,10,EVAL
run06,task5,11,EVAL
run06,task5,12,EVAL
run06,task5,13,EVAL
run06,task5,14,HYPO
run06,task5,15,EVAL
run06,task5,16,HYPO
run06,task5,17,EVAL
run06,task5,18,EVAL
run07,task5,1,PROC
run07,task5,2,EVAL
run07,task5,3,HYPO
run07,task5,4,HYPO
run07,task5,5,EVAL
run07,task5,6,HYPO
run07,task5,7,EVAL
run07,task5,8,HYPO
run07,task5,9,EVAL
run07,task5,10,HYPO
run07,task5,11,EVAL
run07,task5,12,EVAL
run07,task5,13,EVAL
run07,task5,14,EVAL
run08,task5,1,HYPO
run08,task5,2,EVAL
run08,task5,3,EVAL
run08,task5,4,DEC
run08,task5,5,EVAL
run08,task5,6,EVAL
run08,task5,7,EVAL
run08,task5,8,EVAL
run08,task5,9,EVAL
run08,task5,10,EVAL
run08,task5,11,EVAL
run08,task5,12,EVAL
run08,task5,13,HYPO
run08,task5,14,EVAL
run08,task5,15,EVAL
run08,task5,16,EVAL
run09,task5,1,EVAL
run09,task5,2,HYPO
run09,task5,3,EVAL
run09,task5,4,HYPO
run09,task5,5,HYPO
run09,task5,6,EVAL
run09,task5,7,EVAL
run09,task5,8,HYPO
run09,task5,9,EVAL
run09,task5,10,HYPO
run09,task5,11,EVAL
run09,task5,12,EVAL
run09,task5,13,EVAL
run09,task5,14,EVAL
run09,task5,15,EVAL
run10,task5,1,PROC
run10,task5,2,HYPO
run10,task5,3,PROC
run10,task5,4,HYPO
run10,task5,5,HYPO
run10,task5,6,HYPO
run10,task5,7,EVAL
run10,task5,8,HYPO
run10,task5,9,EVAL
run10,task5,10,EVAL
run10,task5,11,EVAL
run10,task5,12,EVAL
run10,task5,13,EVAL
run10,task5,14,HYPO
run10,task5,15,EVAL
run10,task5,16,HYPO
run10,task5,17,EVAL
run10,task5,18,EVAL
run11,task5,1,HYPO
run11,task5,2,HYPO
run11,task5,3,DEC
run11,task5,4,PROC
run11,task5,5,HYPO
run11,task5,6,EVAL
