run_id,scene,position,code
run01,task1,1,HYPO
run01,task1,2,EVAL
run01,task1,3,HYPO
run01,task1,4,HYPO
run01,task1,5,HYPO
run01,task1,6,HYPO
run01,task1,7,EVAL
run01,task1,8,DEC
run01,task1,9,EVAL
run01,task1,10,EVAL
run01,task1,11,EVAL
run01,task1,12,RUL
run02,task1,1,HYPO
run02,task1,2,HYPO
run02,task1,3,HYPO
run02,task1,4,HYPO
run02,task1,5,EVAL
run02,task1,6,EVAL
run02,task1,7,EVAL
run02,task1,8,EVAL
run02,task1,9,HYPO
run02,task1,10,HYPO
run02,task1,11,EVAL
run02,task1,12,HYPO
run02,task1,13,EVAL
run02,task1,14,HYPO
run02,task1,15,EVAL
run02,task1,16,EVAL
run02,task1,17,EVAL
run02,task1,18,EVAL
run03,task1,1,PROC
run03,task1,2,META
run03,task1,3,PROC
run03,task1,4,HYPO
run03,task1,5,EVAL
run03,task1,6,HYPO
run03,task1,7,PROC
run03,task1,8,HYPO
run03,task1,9,EVAL
run03,task1,10,DEC
run03,task1,11,HYPO
run03,task1,12,RUL
run04,task1,1,PROC
run04,task1,2,HYPO
run04,task1,3,HYPO
run04,task1,4,HYPO
run04,task1,5,HYPO
run04,task1,6,DEC
run04,task1,7,HYPO
run04,task1,8,HYPO
run04,task1,9,HYPO
run04,task1,10,EVAL
run04,task1,11,HYPO
run04,task1,12,DEC
run04,task1,13,HYPO
run04,task1,14,EVAL
run05,task1,1,PROC
run05,task1,2,HYPO
run05,task1,3,EVAL
run05,task1,4,PROC
run05,task1,5,HYPO
run05,task1,6,HYPO
run05,task1,7,HYPO
run05,task1,8,HYPO
run05,task1,9,HYPO
run05,task1,10,EVAL
run05,task1,11,HYPO
run05,task1,12,HYPO
run05,task1,13,EVAL
run05,task1,14,EVAL
run05,task1,15,HYPO
run05,task1,16,HYPO
run05,task1,17,HYPO
run06,task1,1,PROC
run06,task1,2,PROC
run06,task1,3,PROC
run06,task1,4,HYPO
run06,task1,5,EVAL
run06,task1,6,HYPO
run06,task1,7,HYPO
run06,task1,8,EVAL
run06,task1,9,EVAL
run06,task1,10,RUL
run06,task1,11,HYPO
run06,task1,12,EVAL
run06,task1,13,EVAL
run06,task1,14,EVAL
run06,task1,15,EVAL
run06,task1,16,EVAL
run06,task1,17,EVAL
run07,task1,1,HYPO
run07,task1,2,EVAL
run07,task1,3,HYPO
run07,task1,4,EVAL
run07,task1,5,HYPO
run07,task1,6,HYPO
run07,task1,7,HYPO
run07,task1,8,HYPO
run07,task1,9,HYPO
run07,task1,10,HYPO
run07,task1,11,EVAL
run07,task1,12,PROC
run08,task1,1,HYPO
run08,task1,2,HYPO
run08,task1,3,HYPO
run08,task1,4,HYPO
run08,task1,5,EVAL
run08,task1,6,DEC
run08,task1,7,HYPO
run08,task1,8,HYPO
run08,task1,9,HYPO
run08,task1,10,HYPO
run08,task1,11,RUL
run08,task1,12,EVAL
run08,task1,13,HYPO
run08,task1,14,HYPO
run08,task1,15,HYPO
run09,task1,1,PROC
run09,task1,2,HYPO
run09,task1,3,HYPO
run09,task1,4,HYPO
