run_id,scene,position,code
run01,task4,1,PROC
run01,task4,2,HYPO
run01,task4,3,EVAL
run01,task4,4,EVAL
run01,task4,5,HYPO
run01,task4,6,EVAL
run01,task4,7,EVAL
run01,task4,8,EVAL
run01,task4,9,HYPO
run01,task4,10,RUL
run01,task4,11,EVAL
run01,task4,12,EVAL
run01,task4,13,EVAL
run01,task4,14,EVAL
run01,task4,15,EVAL
run02,task4,1,PROC
run02,task4,2,EVAL
run02,task4,3,PROC
run02,task4,4,HYPO
run02,task4,5,HYPO
run02,task4,6,HYPO
run02,task4,7,HYPO
run02,task4,8,HYPO
run02,task4,9,EVAL
run02,task4,10,EVAL
run02,task4,11,EVAL
run02,task4,12,EVAL
run02,task4,13,EVAL
run02,task4,14,HYPO
run02,task4,15,EVAL
run02,task4,16,EVAL
run02,task4,17,EVAL
run03,task4,1,HYPO
run03,task4,2,DEC
run03,task4,3,HYPO
run03,task4,4,EVAL
run03,task4,5,HYPO
run03,task4,6,DEC
run03,task4,7,HYPO
run03,task4,8,EVAL
run03,task4,9,EVAL
run03,task4,10,EVAL
run03,task4,11,HYPO
run03,task4,12,EVAL
run03,task4,13,EVAL
run03,task4,14,EVAL
run03,task4,15,EVAL
run03,task4,16,EVAL
run03,task4,17,EVAL
run04,task4,1,HYPO
run04,task4,2,EVAL
run04,task4,3,HYPO
run04,task4,4,HYPO
run04,task4,5,EVAL
run04,task4,6,HYPO
run04,task4,7,HYPO
run04,task4,8,PROC
run04,task4,9,HYPO
run04,task4,10,EVAL
run04,task4,11,EVAL
run04,task4,12,EVAL
run04,task4,13,EVAL
run04,task4,14,EVAL
run04,task4,15,EVAL
run04,task4,16,EVAL
run04,task4,17,EVAL
run05,task4,1,PROC
run05,task4,2,PROC
run05,task4,3,HYPO
run05,task4,4,EVAL
run05,task4,5,HYPO
run05,task4,6,HYPO
run05,task4,7,EVAL
run05,task4,8,HYPO
run05,task4,9,HYPO
run05,task4,10,DEC
run05,task4,11,EVAL
run05,task4,12,HYPO
run05,task4,13,RUL
run06,task4,1,HYPO
run06,task4,2,HYPO
run06,task4,3,HYPO
run06,task4,4,EVAL
run06,task4,5,EVAL
run06,task4,6,EVAL
run06,task4,7,EVAL
run06,task4,8,HYPO
run06,task4,9,HYPO
run06,task4,10,EVAL
run06,task4,11,EVAL
run06,task4,12,HYPO
run06,task4,13,HYPO
run06,task4,14,HYPO
run06,task4,15,HYPO
run06,task4,16,EVAL
run06,task4,17,EVAL
run06,task4,18,EVAL
run07,task4,1,HYPO
run07,task4,2,EVAL
run07,task4,3,EVAL
run07,task4,4,HYPO
run07,task4,5,EVAL
run07,task4,6,EVAL
run07,task4,7,DEC
run07,task4,8,EVAL
run07,task4,9,EVAL
run07,task4,10,EVAL
run07,task4,11,EVAL
run07,task4,12,EVAL
run07,task4,13,EVAL
run07,task4,14,EVAL
run07,task4,15,EVAL
run07,task4,16,HYPO
run07,task4,17,RUL
run07,task4,18,EVAL
run07,task4,19,EVAL
run08,task4,1,PROC
run08,task4,2,PROC
run08,task4,3,EVAL
run08,task4,4,EVAL
run08,task4,5,EVAL
run08,task4,6,HYPO
run08,task4,7,EVAL
run08,task4,8,HYPO
run08,task4,9,HYPO
run08,task4,10,EVAL
run08,task4,11,EVAL
run08,task4,12,EVAL
run08,task4,13,EVAL
run08,task4,14,EVAL
run08,task4,15,EVAL
run09,task4,1,HYPO
run09,task4,2,EVAL
run09,task4,3,HYPO
run09,task4,4,HYPO
run09,task4,5,EVAL
run09,task4,6,RUL
run09,task4,7,EVAL
run09,task4,8,EVAL
run09,task4,9,EVAL
run09,task4,10,EVAL
run09,task4,11,EVAL
run09,task4,12,EVAL
run10,task4,1,HYPO
run10,task4,2,EVAL
run10,task4,3,DEC
run10,task4,4,PROC
run10,task4,5,HYPO
run10,task4,6,EVAL
run10,task4,7,EVAL
run10,task4,8,HYPO
run10,task4,9,EVAL
run10,task4,10,HYPO
run10,task4,11,EVAL
run10,task4,12,EVAL
run10,task4,13,EVAL
run10,task4,14,EVAL
run10,task4,15,EVAL
run10,task4,16,EVAL
run10,task4,17,HYPO
run10,task4,18,EVAL
run11,task4,1,PROC
run11,task4,2,HYPO
run11,task4,3,EVAL
run11,task4,4,EVAL
run11,task4,5,HYPO
run11,task4,6,HYPO
run11,task4,7,EVAL
run11,task4,8,HYPO
run11,task4,9,EVAL
run11,task4,10,EVAL
run11,task4,11,RUL
run11,task4,12,EVAL
run12,task4,1,EVAL
run12,task4,2,EVAL
run12,task4,3,HYPO
run12,task4,4,HYPO
run12,task4,5,HYPO
run12,task4,6,EVAL
run12,task4,7,HYPO
run12,task4,8,EVAL
run12,task4,9,EVAL
run12,task4,10,EVAL
run12,task4,11,EVAL
run12,task4,12,EVAL
run12,task4,13,EVAL
run12,task4,14,EVAL
run13,task4,1,HYPO
run13,task4,2,EVAL
run13,task4,3,HYPO
run13,task4,4,HYPO
run13,task4,5,HYPO
run13,task4,6,HYPO
run13,task4,7,EVAL
run13,task4,8,EVAL
run13,task4,9,HYPO
run13,task4,10,DEC
run13,task4,11,EVAL
run13,task4,12,EVAL
run13,task4,13,EVAL
run14,task4,1,EVAL
run14,task4,2,EVAL
run14,task4,3,HYPO
run14,task4,4,EVAL
run14,task4,5,EVAL
run14,task4,6,EVAL
run14,task4,7,EVAL
run14,task4,8,EVAL
run14,task4,9,EVAL
run14,task4,10,HYPO
run14,task4,11,HYPO
run14,task4,12,EVAL
run14,task4,13,HYPO
run14,task4,14,EVAL
run15,task4,1,PROC
run15,task4,2,EVAL
run15,task4,3,HYPO
