run_id,scene,position,code
run01,task2,1,PROC
run01,task2,2,HYPO
run01,task2,3,HYPO
run01,task2,4,HYPO
run01,task2,5,DEC
run01,task2,6,HYPO
run01,task2,7,EVAL
run01,task2,8,HYPO
run01,task2,9,EVAL
run01,task2,10,EVAL
run01,task2,11,EVAL
run01,task2,12,EVAL
run01,task2,13,EVAL
run01,task2,14,HYPO
run02,task2,1,HYPO
run02,task2,2,EVAL
run02,task2,3,EVAL
run02,task2,4,HYPO
run02,task2,5,EVAL
run02,task2,6,EVAL
run02,task2,7,DEC
run02,task2,8,EVAL
run02,task2,9,EVAL
run02,task2,10,EVAL
run02,task2,11,EVAL
run02,task2,12,EVAL
run02,task2,13,EVAL
run02,task2,14,HYPO
run02,task2,15,EVAL
run02,task2,16,EVAL
run02,task2,17,RUL
run03,task2,1,HYPO
run03,task2,2,HYPO
run03,task2,3,EVAL
run03,task2,4,EVAL
run03,task2,5,EVAL
run03,task2,6,HYPO
run03,task2,7,EVAL
run03,task2,8,EVAL
run03,task2,9,HYPO
run03,task2,10,EVAL
run03,task2,11,HYPO
run03,task2,12,EVAL
run03,task2,13,EVAL
run04,task2,1,HYPO
run04,task2,2,HYPO
run04,task2,3,EVAL
run04,task2,4,EVAL
run04,task2,5,EVAL
run04,task2,6,EVAL
run04,task2,7,EVAL
run04,task2,8,EVAL
run04,task2,9,EVAL
run04,task2,10,HYPO
run04,task2,11,EVAL
run04,task2,12,EVAL
run04,task2,13,EVAL
run04,task2,14,EVAL
run04,task2,15,RUL
run04,task2,16,EVAL
run04,task2,17,DEC
run04,task2,18,RUL
run05,task2,1,PROC
run05,task2,2,HYPO
run05,task2,3,EVAL
run05,task2,4,EVAL
run05,task2,5,EVAL
run05,task2,6,EVAL
run05,task2,7,EVAL
run05,task2,8,EVAL
run05,task2,9,EVAL
run05,task2,10,EVAL
run05,task2,11,EVAL
run05,task2,12,EVAL
run05,task2,13,EVAL
run05,task2,14,EVAL
run05,task2,15,EVAL
run05,task2,16,DEC
run06,task2,1,PROC
run06,task2,2,EVAL
run06,task2,3,HYPO
run06,task2,4,HYPO
run06,task2,5,HYPO
run06,task2,6,HYPO
run06,task2,7,EVAL
run06,task2,8,EVAL
run06,task2,9,EVAL
run06,task2,10,EVAL
run06,task2,11,EVAL
run06,task2,12,EVAL
run06,task2,13,EVAL
run06,task2,14,EVAL
run06,task2,15,EVAL
run06,task2,16,EVAL
run06,task2,17,EVAL
run06,task2,18,EVAL
run06,task2,19,EVAL
run06,task2,20,EVAL
run07,task2,1,HYPO
run07,task2,2,HYPO
run07,task2,3,EVAL
run07,task2,4,EVAL
run07,task2,5,EVAL
run07,task2,6,EVAL
run07,task2,7,EVAL
run07,task2,8,EVAL
run07,task2,9,EVAL
run07,task2,10,EVAL
run07,task2,11,EVAL
run07,task2,12,EVAL
run07,task2,13,HYPO
run07,task2,14,EVAL
run07,task2,15,RUL
run07,task2,16,DEC
run08,task2,1,HYPO
run08,task2,2,EVAL
run08,task2,3,HYPO
run08,task2,4,HYPO
run08,task2,5,EVAL
run08,task2,6,EVAL
run08,task2,7,EVAL
run08,task2,8,EVAL
run08,task2,9,EVAL
run08,task2,10,DEC
run08,task2,11,EVAL
run08,task2,12,EVAL
run08,task2,13,EVAL
run08,task2,14,EVAL
run08,task2,15,EVAL
run08,task2,16,DEC
run08,task2,17,EVAL
run09,task2,1,HYPO
run09,task2,2,EVAL
run09,task2,3,HYPO
run09,task2,4,EVAL
run09,task2,5,EVAL
run09,task2,6,EVAL
run09,task2,7,HYPO
run09,task2,8,EVAL
run09,task2,9,EVAL
run09,task2,10,EVAL
run09,task2,11,EVAL
run09,task2,12,EVAL
run09,task2,13,EVAL
run09,task2,14,EVAL
run09,task2,15,EVAL
run09,task2,16,EVAL
run09,task2,17,EVAL
run10,task2,1,PROC
run10,task2,2,EVAL
run10,task2,3,HYPO
run10,task2,4,EVAL
run10,task2,5,EVAL
run10,task2,6,EVAL
run10,task2,7,EVAL
run10,task2,8,HYPO
run10,task2,9,EVAL
run10,task2,10,EVAL
run10,task2,11,EVAL
run10,task2,12,EVAL
run10,task2,13,EVAL
run10,task2,14,EVAL
run10,task2,15,EVAL
run10,task2,16,EVAL
run10,task2,17,EVAL
run10,task2,18,EVAL
run11,task2,1,EVAL
run11,task2,2,HYPO
run11,task2,3,EVAL
run11,task2,4,EVAL
run11,task2,5,HYPO
run11,task2,6,EVAL
run11,task2,7,DEC
run11,task2,8,EVAL
run11,task2,9,EVAL
run11,task2,10,EVAL
run11,task2,11,EVAL
run11,task2,12,EVAL
run11,task2,13,EVAL
run11,task2,14,EVAL
run11,task2,15,EVAL
run11,task2,16,EVAL
run11,task2,17,EVAL
run12,task2,1,HYPO
run12,task2,2,EVAL
run12,task2,3,EVAL
run12,task2,4,EVAL
run12,task2,5,EVAL
run12,task2,6,HYPO
run12,task2,7,EVAL
run12,task2,8,EVAL
run12,task2,9,EVAL
run12,task2,10,EVAL
run12,task2,11,EVAL
run12,task2,12,EVAL
run12,task2,13,EVAL
run12,task2,14,DEC
run13,task2,1,HYPO
run13,task2,2,EVAL
run13,task2,3,HYPO
run13,task2,4,HYPO
run13,task2,5,EVAL
run13,task2,6,HYPO
run13,task2,7,HYPO
run13,task2,8,EVAL
run13,task2,9,EVAL
run13,task2,10,EVAL
run13,task2,11,EVAL
run13,task2,12,HYPO
run13,task2,13,EVAL
run13,task2,14,EVAL
run13,task2,15,DEC
run13,task2,16,EVAL
run13,task2,17,EVAL
run13,task2,18,EVAL
run14,task2,1,PROC
run14,task2,2,HYPO
run14,task2,3,EVAL
run14,task2,4,HYPO
run14,task2,5,EVAL
run14,task2,6,EVAL
run14,task2,7,HYPO
run14,task2,8,EVAL
run14,task2,9,EVAL
run14,task2,10,EVAL
run14,task2,11,HYPO
run14,task2,12,EVAL
run14,task2,13,EVAL
run14,task2,14,EVAL
