run_id,scene,position,code
run01,task4,1,PROC
run01,task4,2,PROC
run01,task4,3,PROC
run01,task4,4,EVAL
run01,task4,5,PROC
run01,task4,6,PROC
run01,task4,7,PROC
run01,task4,8,PROC
run01,task4,9,EVAL
run01,task4,10,HYPO
run01,task4,11,EVAL
run01,task4,12,HYPO
run01,task4,13,EVAL
run01,task4,14,PROC
run01,task4,15,HYPO
run01,task4,16,RUL
run02,task4,1,PROC
run02,task4,2,EVAL
run02,task4,3,EVAL
run02,task4,4,PROC
run02,task4,5,HYPO
run02,task4,6,EVAL
run02,task4,7,HYPO
run02,task4,8,HYPO
run02,task4,9,HYPO
run02,task4,10,EVAL
run02,task4,11,HYPO
run02,task4,12,HYPO
run02,task4,13,RUL
run02,task4,14,EVAL
run02,task4,15,EVAL
run02,task4,16,HYPO
run02,task4,17,RUL
run03,task4,1,PROC
run03,task4,2,PROC
run03,task4,3,EVAL
run03,task4,4,EVAL
run03,task4,5,EVAL
run03,task4,6,EVAL
run03,task4,7,HYPO
run03,task4,8,HYPO
run03,task4,9,HYPO
run03,task4,10,EVAL
run03,task4,11,HYPO
run03,task4,12,HYPO
run03,task4,13,EVAL
run03,task4,14,EVAL
run03,task4,15,HYPO
run03,task4,16,EVAL
run03,task4,17,DEC
run03,task4,18,HYPO
run04,task4,1,PROC
run04,task4,2,EVAL
run04,task4,3,PROC
run04,task4,4,EVAL
run04,task4,5,EVAL
run04,task4,6,EVAL
run04,task4,7,HYPO
run04,task4,8,HYPO
run04,task4,9,PROC
run04,task4,10,HYPO
run04,task4,11,HYPO
run04,task4,12,EVAL
run04,task4,13,EVAL
run05,task4,1,PROC
run05,task4,2,PROC
run05,task4,3,EVAL
run05,task4,4,HYPO
run05,task4,5,EVAL
run05,task4,6,EVAL
run05,task4,7,HYPO
run05,task4,8,EVAL
run05,task4,9,HYPO
run05,task4,10,HYPO
run05,task4,11,HYPO
run05,task4,12,EVAL
run05,task4,13,EVAL
run05,task4,14,EVAL
run05,task4,15,RUL
run06,task4,1,PROC
run06,task4,2,EVAL
run06,task4,3,HYPO
run06,task4,4,HYPO
run06,task4,5,HYPO
run06,task4,6,HYPO
run06,task4,7,EVAL
run06,task4,8,HYPO
run06,task4,9,HYPO
run06,task4,10,HYPO
run06,task4,11,HYPO
run06,task4,12,EVAL
run06,task4,13,HYPO
run06,task4,14,EVAL
run06,task4,15,HYPO
run06,task4,16,EVAL
run06,task4,17,DEC
run06,task4,18,EVAL
run06,task4,19,EVAL
run07,task4,1,PROC
run07,task4,2,HYPO
run07,task4,3,EVAL
run07,task4,4,EVAL
run07,task4,5,HYPO
run07,task4,6,HYPO
run07,task4,7,EVAL
run07,task4,8,EVAL
run07,task4,9,HYPO
run07,task4,10,HYPO
run07,task4,11,EVAL
run07,task4,12,EVAL
run07,task4,13,EVAL
run07,task4,14,EVAL
run07,task4,15,HYPO
run07,task4,16,HYPO
run07,task4,17,EVAL
run07,task4,18,EVAL
run07,task4,19,RUL
run08,task4,1,HYPO
run08,task4,2,EVAL
run08,task4,3,HYPO
run08,task4,4,HYPO
run08,task4,5,EVAL
run08,task4,6,EVAL
run08,task4,7,EVAL
run08,task4,8,EVAL
run08,task4,9,EVAL
run08,task4,10,HYPO
run08,task4,11,DEC
run08,task4,12,EVAL
run08,task4,13,HYPO
run08,task4,14,RUL
run09,task4,1,HYPO
run09,task4,2,EVAL
run09,task4,3,EVAL
run09,task4,4,EVAL
run09,task4,5,HYPO
run09,task4,6,HYPO
run09,task4,7,HYPO
run09,task4,8,EVAL
run09,task4,9,EVAL
run09,task4,10,HYPO
run09,task4,11,EVAL
run09,task4,12,EVAL
run09,task4,13,HYPO
run09,task4,14,HYPO
run09,task4,15,EVAL
run09,task4,16,PROC
run09,task4,17,DEC
run09,task4,18,HYPO
run10,task4,1,HYPO
run10,task4,2,EVAL
run10,task4,3,HYPO
run10,task4,4,HYPO
run10,task4,5,EVAL
run10,task4,6,EVAL
run10,task4,7,HYPO
run10,task4,8,HYPO
run10,task4,9,EVAL
run10,task4,10,HYPO
run10,task4,11,HYPO
run10,task4,12,HYPO
run10,task4,13,DEC
run11,task4,1,HYPO
run11,task4,2,EVAL
run11,task4,3,HYPO
run11,task4,4,EVAL
run11,task4,5,HYPO
run11,task4,6,HYPO
run11,task4,7,EVAL
run11,task4,8,HYPO
run11,task4,9,DEC
run11,task4,10,HYPO
run11,task4,11,HYPO
run11,task4,12,EVAL
run11,task4,13,HYPO
run11,task4,14,HYPO
run11,task4,15,DEC
run11,task4,16,EVAL
run11,task4,17,HYPO
run11,task4,18,RUL
run12,task4,1,PROC
run12,task4,2,EVAL
run12,task4,3,EVAL
run12,task4,4,HYPO
run12,task4,5,HYPO
run12,task4,6,HYPO
run12,task4,7,EVAL
run12,task4,8,HYPO
run12,task4,9,EVAL
run12,task4,10,PROC
run12,task4,11,EVAL
run12,task4,12,EVAL
run12,task4,13,EVAL
run12,task4,14,HYPO
run12,task4,15,EVAL
run13,task4,1,PROC
run13,task4,2,EVAL
run13,task4,3,HYPO
run13,task4,4,HYPO
run13,task4,5,EVAL
run13,task4,6,EVAL
run13,task4,7,HYPO
run13,task4,8,EVAL
run13,task4,9,EVAL
run13,task4,10,HYPO
run13,task4,11,HYPO
run13,task4,12,HYPO
run13,task4,13,HYPO
run13,task4,14,EVAL
run13,task4,15,EVAL
run13,task4,16,HYPO
run13,task4,17,EVAL
run14,task4,1,PROC
run14,task4,2,HYPO
run14,task4,3,PROC
run14,task4,4,HYPO
run14,task4,5,EVAL
run14,task4,6,EVAL
run14,task4,7,HYPO
run14,task4,8,EVAL
run14,task4,9,EVAL
run14,task4,10,EVAL
run14,task4,11,HYPO
run14,task4,12,EVAL
run14,task4,13,DEC
run15,task4,1,HYPO
run15,task4,2,EVAL
run15,task4,3,HYPO
run15,task4,4,EVAL
run15,task4,5,HYPO
run15,task4,6,HYPO
run15,task4,7,EVAL
run15,task4,8,HYPO
run15,task4,9,HYPO
run15,task4,10,HYPO
run15,task4,11,EVAL
run15,task4,12,HYPO
run15,task4,13,HYPO
run15,task4,14,EVAL
run15,task4,15,RUL
run16,task4,1,PROC
run16,task4,2,HYPO
run16,task4,3,EVAL
run16,task4,4,DEC
run16,task4,5,EVAL
run16,task4,6,HYPO
run16,task4,7,HYPO
run16,task4,8,EVAL
