run_id,scene,position,code
run01,task1,1,HYPO
run01,task1,2,EVAL
run01,task1,3,EVAL
run01,task1,4,HYPO
run01,task1,5,EVAL
run01,task1,6,HYPO
run01,task1,7,HYPO
run01,task1,8,HYPO
run01,task1,9,DEC
run01,task1,10,HYPO
run01,task1,11,EVAL
run01,task1,12,EVAL
run01,task1,13,EVAL
run01,task1,14,EVAL
run01,task1,15,PROC
run02,task1,1,PROC
run02,task1,2,EVAL
run02,task1,3,HYPO
run02,task1,4,EVAL
run02,task1,5,DEC
run02,task1,6,HYPO
run02,task1,7,EVAL
run02,task1,8,HYPO
run02,task1,9,EVAL
run02,task1,10,EVAL
run02,task1,11,EVAL
run02,task1,12,EVAL
run02,task1,13,EVAL
run02,task1,14,EVAL
run02,task1,15,DEC
run03,task1,1,HYPO
run03,task1,2,HYPO
run03,task1,3,EVAL
run03,task1,4,EVAL
run03,task1,5,HYPO
run03,task1,6,EVAL
run03,task1,7,DEC
run03,task1,8,EVAL
run03,task1,9,EVAL
run03,task1,10,EVAL
run03,task1,11,EVAL
run03,task1,12,HYPO
run03,task1,13,EVAL
run03,task1,14,EVAL
run04,task1,1,HYPO
run04,task1,2,HYPO
run04,task1,3,HYPO
run04,task1,4,PLAN
run04,task1,5,EVAL
run04,task1,6,HYPO
run04,task1,7,EVAL
run04,task1,8,HYPO
run04,task1,9,HYPO
run04,task1,10,EVAL
run04,task1,11,EVAL
run04,task1,12,EVAL
run04,task1,13,EVAL
run04,task1,14,EVAL
run05,task1,1,HYPO
run05,task1,2,DEC
run05,task1,3,HYPO
run05,task1,4,HYPO
run05,task1,5,HYPO
run05,task1,6,HYPO
run05,task1,7,DEC
run05,task1,8,HYPO
run05,task1,9,HYPO
run05,task1,10,HYPO
run05,task1,11,HYPO
run05,task1,12,EVAL
run06,task1,1,HYPO
run06,task1,2,HYPO
run06,task1,3,PROC
run06,task1,4,EVAL
run06,task1,5,HYPO
run06,task1,6,PROC
run06,task1,7,HYPO
run06,task1,8,HYPO
run06,task1,9,EVAL
run06,task1,10,EVAL
run06,task1,11,PROC
run06,task1,12,EVAL
run06,task1,13,EVAL
run06,task1,14,EVAL
run06,task1,15,EVAL
run06,task1,16,EVAL
run06,task1,17,EVAL
run07,task1,1,HYPO
run07,task1,2,HYPO
run07,task1,3,HYPO
run07,task1,4,HYPO
run07,task1,5,EVAL
run07,task1,6,HYPO
run07,task1,7,HYPO
run07,task1,8,HYPO
run07,task1,9,EVAL
run07,task1,10,EVAL
run07,task1,11,EVAL
run07,task1,12,EVAL
run07,task1,13,HYPO
run07,task1,14,DEC
run07,task1,15,EVAL
run08,task1,1,HYPO
run08,task1,2,HYPO
run08,task1,3,EVAL
run08,task1,4,HYPO
run08,task1,5,HYPO
run08,task1,6,EVAL
run08,task1,7,EVAL
run08,task1,8,HYPO
run08,task1,9,DEC
run08,task1,10,EVAL
run08,task1,11,HYPO
run08,task1,12,EVAL
run09,task1,1,PROC
run09,task1,2,HYPO
run09,task1,3,HYPO
run09,task1,4,HYPO
run09,task1,5,HYPO
run09,task1,6,EVAL
run09,task1,7,EVAL
