run_id,scene,position,code
run01,task2,1,HYPO
run01,task2,2,EVAL
run01,task2,3,EVAL
run01,task2,4,EVAL
run01,task2,5,EVAL
run01,task2,6,HYPO
run01,task2,7,EVAL
run01,task2,8,EVAL
run01,task2,9,EVAL
run01,task2,10,EVAL
run01,task2,11,EVAL
run01,task2,12,EVAL
run01,task2,13,EVAL
run01,task2,14,EVAL
run01,task2,15,EVAL
run01,task2,16,EVAL
run01,task2,17,EVAL
run01,task2,18,EVAL
run01,task2,19,EVAL
run02,task2,1,PROC
run02,task2,2,HYPO
run02,task2,3,EVAL
run02,task2,4,RUL
run02,task2,5,HYPO
run02,task2,6,EVAL
run02,task2,7,EVAL
run02,task2,8,EVAL
run02,task2,9,EVAL
run02,task2,10,EVAL
run02,task2,11,EVAL
run02,task2,12,EVAL
run02,task2,13,EVAL
run02,task2,14,EVAL
run02,task2,15,EVAL
run03,task2,1,PROC
run03,task2,2,EVAL
run03,task2,3,HYPO
run03,task2,4,HYPO
run03,task2,5,EVAL
run03,task2,6,EVAL
run03,task2,7,EVAL
run03,task2,8,EVAL
run03,task2,9,EVAL
run03,task2,10,HYPO
run03,task2,11,EVAL
run03,task2,12,EVAL
run03,task2,13,EVAL
run03,task2,14,EVAL
run03,task2,15,HYPO
run03,task2,16,HYPO
run03,task2,17,EVAL
run04,task2,1,EVAL
run04,task2,2,PROC
run04,task2,3,HYPO
run04,task2,4,EVAL
run04,task2,5,EVAL
run04,task2,6,EVAL
run04,task2,7,EVAL
run04,task2,8,EVAL
run04,task2,9,EVAL
run04,task2,10,EVAL
run04,task2,11,EVAL
run04,task2,12,EVAL
run04,task2,13,EVAL
run05,task2,1,PROC
run05,task2,2,PROC
run05,task2,3,EVAL
run05,task2,4,EVAL
run05,task2,5,EVAL
run05,task2,6,EVAL
run05,task2,7,HYPO
run05,task2,8,EVAL
run05,task2,9,EVAL
run05,task2,10,EVAL
run05,task2,11,EVAL
run05,task2,12,EVAL
run05,task2,13,DEC
run05,task2,14,EVAL
run05,task2,15,EVAL
run05,task2,16,EVAL
run05,task2,17,EVAL
run05,task2,18,EVAL
run05,task2,19,EVAL
run06,task2,1,PROC
run06,task2,2,EVAL
run06,task2,3,HYPO
run06,task2,4,EVAL
run06,task2,5,EVAL
run06,task2,6,EVAL
run06,task2,7,EVAL
run06,task2,8,EVAL
run06,task2,9,DEC
run06,task2,10,EVAL
run06,task2,11,EVAL
run06,task2,12,EVAL
run06,task2,13,EVAL
run06,task2,14,EVAL
run06,task2,15,EVAL
run07,task2,1,PROC
run07,task2,2,EVAL
run07,task2,3,HYPO
run07,task2,4,EVAL
run07,task2,5,EVAL
run07,task2,6,EVAL
run07,task2,7,EVAL
run07,task2,8,EVAL
run07,task2,9,EVAL
run07,task2,10,EVAL
run07,task2,11,EVAL
run07,task2,12,EVAL
run07,task2,13,EVAL
run07,task2,14,EVAL
run07,task2,15,EVAL
run07,task2,16,EVAL
run07,task2,17,EVAL
run07,task2,18,EVAL
run07,task2,19,EVAL
run08,task2,1,PROC
run08,task2,2,HYPO
run08,task2,3,EVAL
run08,task2,4,EVAL
run08,task2,5,EVAL
run08,task2,6,HYPO
run08,task2,7,EVAL
run08,task2,8,EVAL
run08,task2,9,EVAL
run08,task2,10,EVAL
run08,task2,11,HYPO
run08,task2,12,EVAL
run08,task2,13,EVAL
run08,task2,14,EVAL
run08,task2,15,EVAL
run08,task2,16,EVAL
run08,task2,17,EVAL
run08,task2,18,EVAL
run08,task2,19,EVAL
run08,task2,20,EVAL
run09,task2,1,HYPO
run09,task2,2,META
run09,task2,3,HYPO
run09,task2,4,EVAL
run09,task2,5,HYPO
run09,task2,6,EVAL
run09,task2,7,EVAL
run09,task2,8,EVAL
run09,task2,9,EVAL
run09,task2,10,EVAL
run09,task2,11,HYPO
run09,task2,12,EVAL
run09,task2,13,EVAL
run09,task2,14,EVAL
run09,task2,15,EVAL
