run_id,scene,position,code
run01,task4,1,HYPO
run01,task4,2,HYPO
run01,task4,3,HYPO
run01,task4,4,HYPO
run01,task4,5,HYPO
run01,task4,6,HYPO
run01,task4,7,EVAL
run01,task4,8,HYPO
run01,task4,9,EVAL
run01,task4,10,EVAL
run01,task4,11,EVAL
run01,task4,12,EVAL
run01,task4,13,HYPO
run01,task4,14,EVAL
run01,task4,15,DEC
run02,task4,1,HYPO
run02,task4,2,DEC
run02,task4,3,PROC
run02,task4,4,HYPO
run02,task4,5,EVAL
run02,task4,6,HYPO
run02,task4,7,DEC
run02,task4,8,HYPO
run02,task4,9,HYPO
run02,task4,10,EVAL
run02,task4,11,DEC
run02,task4,12,EVAL
run03,task4,1,HYPO
run03,task4,2,EVAL
run03,task4,3,EVAL
run03,task4,4,EVAL
run03,task4,5,EVAL
run03,task4,6,EVAL
run03,task4,7,EVAL
run03,task4,8,EVAL
run03,task4,9,EVAL
run03,task4,10,EVAL
run03,task4,11,HYPO
run03,task4,12,EVAL
run03,task4,13,HYPO
run03,task4,14,EVAL
run04,task4,1,PROC
run04,task4,2,PROC
run04,task4,3,HYPO
run04,task4,4,EVAL
run04,task4,5,HYPO
run04,task4,6,EVAL
run04,task4,7,EVAL
run04,task4,8,EVAL
run04,task4,9,HYPO
run04,task4,10,EVAL
run04,task4,11,EVAL
run04,task4,12,HYPO
run04,task4,13,HYPO
run04,task4,14,EVAL
run04,task4,15,EVAL
run04,task4,16,HYPO
run04,task4,17,EVAL
run04,task4,18,EVAL
run04,task4,19,HYPO
run05,task4,1,PROC
run05,task4,2,HYPO
run05,task4,3,EVAL
run05,task4,4,EVAL
run05,task4,5,EVAL
run05,task4,6,HYPO
run05,task4,7,EVAL
run05,task4,8,EVAL
run05,task4,9,EVAL
run05,task4,10,EVAL
run05,task4,11,EVAL
run05,task4,12,HYPO
run05,task4,13,EVAL
run05,task4,14,EVAL
run05,task4,15,EVAL
run06,task4,1,EVAL
run06,task4,2,PROC
run06,task4,3,HYPO
run06,task4,4,HYPO
