run_id,scene,position,code
run01,task5,1,PROC
run01,task5,2,PROC
run01,task5,3,EVAL
run01,task5,4,META
run01,task5,5,EVAL
run01,task5,6,EVAL
run01,task5,7,EVAL
run01,task5,8,EVAL
run01,task5,9,EVAL
run01,task5,10,EVAL
run01,task5,11,EVAL
run01,task5,12,EVAL
run01,task5,13,DEC
run01,task5,14,HYPO
run01,task5,15,DEC
run02,task5,1,EVAL
run02,task5,2,EVAL
run02,task5,3,HYPO
run02,task5,4,EVAL
run02,task5,5,HYPO
run02,task5,6,EVAL
run02,task5,7,HYPO
run02,task5,8,EVAL
run02,task5,9,EVAL
run02,task5,10,EVAL
run02,task5,11,HYPO
run02,task5,12,EVAL
run02,task5,13,HYPO
run03,task5,1,PROC
run03,task5,2,PROC
run03,task5,3,HYPO
run03,task5,4,EVAL
run03,task5,5,HYPO
run03,task5,6,EVAL
run03,task5,7,HYPO
run03,task5,8,HYPO
run03,task5,9,HYPO
run03,task5,10,HYPO
run03,task5,11,EVAL
run03,task5,12,EVAL
run03,task5,13,HYPO
run03,task5,14,HYPO
run03,task5,15,DEC
run03,task5,16,RUL
run04,task5,1,HYPO
run04,task5,2,EVAL
run04,task5,3,EVAL
run04,task5,4,HYPO
run04,task5,5,EVAL
run04,task5,6,EVAL
run04,task5,7,HYPO
run04,task5,8,EVAL
run04,task5,9,EVAL
run04,task5,10,EVAL
run04,task5,11,DEC
run04,task5,12,EVAL
run04,task5,13,HYPO
run04,task5,14,EVAL
run05,task5,1,PROC
run05,task5,2,EVAL
run05,task5,3,HYPO
run05,task5,4,EVAL
run05,task5,5,HYPO
run05,task5,6,EVAL
run05,task5,7,HYPO
run05,task5,8,HYPO
run05,task5,9,EVAL
run05,task5,10,EVAL
run05,task5,11,EVAL
run05,task5,12,EVAL
run05,task5,13,HYPO
run05,task5,14,EVAL
run05,task5,15,EVAL
run06,task5,1,HYPO
run06,task5,2,HYPO
run06,task5,3,HYPO
run06,task5,4,EVAL
run06,task5,5,EVAL
run06,task5,6,EVAL
run06,task5,7,EVAL
run06,task5,8,EVAL
run06,task5,9,HYPO
run06,task5,10,EVAL
run06,task5,11,EVAL
run06,task5,12,EVAL
run06,task5,13,EVAL
run06,task5,14,HYPO
run06,task5,15,RUL
run07,task5,1,PROC
run07,task5,2,PROC
run07,task5,3,EVAL
run07,task5,4,PROC
run07,task5,5,EVAL
run07,task5,6,HYPO
run07,task5,7,EVAL
run07,task5,8,PROC
run07,task5,9,EVAL
run07,task5,10,PLAN
run07,task5,11,EVAL
run07,task5,12,EVAL
run07,task5,13,HYPO
run07,task5,14,HYPO
run07,task5,15,EVAL
run07,task5,16,PLAN
run07,task5,17,EVAL
run07,task5,18,HYPO
run08,task5,1,EVAL
run08,task5,2,HYPO
run08,task5,3,HYPO
run08,task5,4,EVAL
run08,task5,5,EVAL
run08,task5,6,EVAL
run08,task5,7,HYPO
run08,task5,8,PROC
run08,task5,9,HYPO
run08,task5,10,EVAL
run08,task5,11,DEC
run08,task5,12,HYPO
run08,task5,13,DEC
run08,task5,14,HYPO
run08,task5,15,DEC
run09,task5,1,PROC
run09,task5,2,HYPO
run09,task5,3,EVAL
run09,task5,4,PROC
run09,task5,5,EVAL
run09,task5,6,HYPO
run09,task5,7,EVAL
run09,task5,8,HYPO
run09,task5,9,EVAL
run09,task5,10,HYPO
run09,task5,11,HYPO
run09,task5,12,EVAL
run09,task5,13,EVAL
run09,task5,14,EVAL
run09,task5,15,EVAL
run09,task5,16,EVAL
run09,task5,17,EVAL
run10,task5,1,PROC
run10,task5,2,EVAL
run10,task5,3,HYPO
run10,task5,4,EVAL
run10,task5,5,EVAL
run10,task5,6,HYPO
run10,task5,7,HYPO
run10,task5,8,EVAL
run10,task5,9,EVAL
run10,task5,10,EVAL
run10,task5,11,EVAL
run10,task5,12,HYPO
run10,task5,13,HYPO
run10,task5,14,HYPO
run10,task5,15,HYPO
run10,task5,16,EVAL
run10,task5,17,HYPO
run10,task5,18,DEC
run11,task5,1,HYPO
run11,task5,2,HYPO
run11,task5,3,HYPO
run11,task5,4,HYPO
run11,task5,5,HYPO
run11,task5,6,HYPO
run11,task5,7,EVAL
run11,task5,8,HYPO
run11,task5,9,EVAL
run11,task5,10,EVAL
run11,task5,11,EVAL
run11,task5,12,EVAL
run11,task5,13,EVAL
run11,task5,14,EVAL
run11,task5,15,EVAL
run11,task5,16,HYPO
run11,task5,17,EVAL
run11,task5,18,EVAL
run12,task5,1,RUL
run12,task5,2,EVAL
run12,task5,3,EVAL
run12,task5,4,EVAL
run12,task5,5,EVAL
run12,task5,6,EVAL
run12,task5,7,META
